=== D_blk64 sweep : N=1024 ranks=8192 ===

# OSU MPI-ROCM Allreduce Latency Test v7.5
# Datatype: MPI_INT.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations
4                      53.35             48.96             83.25          20
8                      52.72             45.01             57.59          20
16                     52.61             46.11             56.77          20
32                     52.94             48.56             57.99          20
64                     53.31             47.32             57.87          20
128                    56.75             52.89             61.48          20
256                    88.91             84.67             94.10          20
512                    89.07             84.67             94.17          20
1024                   90.40             85.17             97.28          20
2048                   97.92             91.04            104.79          20
4096                   98.74             94.62            104.48          20
8192                  145.08            139.28            151.48          20
16384                 167.02            160.20            180.48          20
32768                 197.63            190.76            208.48          20
65536                 231.74            223.43            248.86          20
131072                453.06            447.17            461.31          20
262144                465.03            457.21            479.27          20
524288                506.63            498.04            518.95          20
1048576               543.63            535.66            562.35          20
2097152               626.47            616.27            644.82          20
4194304               822.52            811.02            840.52          20
8388608              1062.69           1050.17           1086.68          20
16777216             1872.39           1839.57           1986.65          20
33554432             3119.01           3068.11           3299.89          20
67108864             6004.80           5961.74           6119.28          20
134217728           13333.73          13178.70          13439.91          20
268435456           29616.89          29555.48          29808.58          20
536870912           63798.88          63727.30          63962.48          20
1073741824          88338.84          88304.57          88398.77          20
2147483648         178142.35         178107.17         178215.47          20
4294967296         444512.55         444460.60         444991.55          20
