=== C_mpich_rccl : N=8 ranks=64 ===

# OSU MPI-ROCM Allreduce Latency Test v7.5
# Datatype: MPI_INT.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations
4                      77.64             61.48             87.83          50
8                      66.71             52.48             75.83          50
16                     54.20             40.32             62.95          50
32                     54.52             40.42             63.35          50
64                     58.51             43.05             67.97          50
128                    67.61             48.49             79.14          50
256                    69.80             49.76             82.50          50
512                    72.36             51.47             85.51          50
1024                   76.69             53.99             91.17          50
2048                   85.08             60.14            100.51          50
4096                   93.42             70.11            107.89          50
8192                   93.13             71.29            107.50          50
16384                  91.62             69.01            104.42          50
32768                 103.99             97.49            111.06          50
65536                 121.03            115.90            125.12          50
131072                156.82            151.19            161.86          50
262144                223.20            215.82            228.84          50
524288                266.84            259.62            273.49          50
1048576               359.23            354.44            365.42          50
2097152               287.25            275.44            299.75          50
4194304               367.94            355.78            379.88          50
8388608               592.30            554.46            633.78          50
16777216              788.36            767.00            808.38          50
33554432             1387.43           1356.39           1411.67          50
67108864             1956.53           1909.76           1986.13          50
134217728            3508.64           3375.98           3628.92          50
268435456            5750.67           5730.85           5769.18          50
536870912           11434.17          11359.60          11549.23          50
1073741824          22795.36          22626.43          23151.13          50
