=== D_blk128 sweep : N=1 ranks=8 ===

# OSU MPI-ROCM Allreduce Latency Test v7.5
# Datatype: MPI_INT.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations
4                       3.23              3.09              3.36          10
8                       2.49              2.43              2.56          10
16                      2.41              2.37              2.46          10
32                      2.67              2.60              2.76          10
64                      2.71              2.66              2.78          10
128                     2.57              2.51              2.65          10
256                    15.97             13.79             18.02          10
512                    18.44             17.65             19.57          10
1024                   14.52             12.14             17.79          10
2048                   18.99             13.22             23.79          10
4096                   26.02             24.80             27.34          10
8192                   46.87             46.12             47.93          10
16384                  48.81             47.76             49.85          10
32768                  59.54             58.50             60.13          10
65536                  78.45             77.46             79.43          10
131072                118.83            117.73            119.90          10
262144                121.76            120.56            122.95          10
524288                137.19            136.62            137.74          10
1048576               159.73            159.31            160.13          10
2097152               210.43            210.08            210.95          10
4194304               312.53            312.06            313.13          10
8388608               514.44            514.15            514.99          10
16777216              931.28            930.80            932.05          10
33554432             1761.48           1761.03           1761.81          10
67108864             3410.96           3409.81           3411.99          10
134217728            6830.54           6830.10           6830.99          10
268435456           13699.21          13698.11          13699.93          10
536870912           27348.00          27347.69          27348.25          10
1073741824          54734.15          54733.49          54734.64          10
2147483648         109460.82         109459.97         109461.52          10
4294967296         218987.72         218986.72         218988.45          10
