=== D_blk64 sweep : N=128 ranks=1024 ===

# OSU MPI-ROCM Allreduce Latency Test v7.5
# Datatype: MPI_INT.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations
4                      38.85             36.89             41.20          20
8                      38.88             35.84             42.14          20
16                     38.51             36.36             40.81          20
32                     38.69             36.15             41.02          20
64                     39.04             36.43             41.69          20
128                    41.13             38.65             44.69          20
256                    68.75             65.83             71.91          20
512                    68.31             65.52             71.32          20
1024                   70.00             66.81             74.70          20
2048                   76.26             69.52             80.35          20
4096                  101.01             96.82            105.94          20
8192                  143.58            138.25            148.63          20
16384                 147.99            143.60            153.25          20
32768                 161.26            156.65            166.19          20
65536                 196.02            189.09            204.31          20
131072                358.50            354.22            363.51          20
262144                375.39            370.07            380.57          20
524288                406.20            398.99            416.18          20
1048576               449.32            440.56            459.32          20
2097152               526.83            516.84            534.34          20
4194304               673.88            663.48            683.93          20
8388608               969.18            958.20            981.49          20
16777216             1576.39           1554.01           1602.34          20
33554432             2802.95           2776.95           2827.77          20
67108864             5281.18           5241.89           5318.30          20
134217728           10609.10          10570.03          10649.63          20
268435456           21222.60          21196.49          21258.00          20
536870912           42544.85          42507.62          42578.39          20
1073741824          94684.18          94627.85          94795.19          20
2147483648         177877.62         177843.65         177904.97          20
4294967296         340315.20         340286.14         340347.87          20
