=== C_mpich_rccl : N=32 ranks=256 ===

# OSU MPI-ROCM Allreduce Latency Test v7.5
# Datatype: MPI_INT.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations
4                     111.76             80.81            124.31          50
8                     102.11             72.67            114.26          50
16                     89.42             60.47            101.35          50
32                     89.63             60.62            101.66          50
64                     97.12             65.43            109.91          50
128                   141.88             89.93            159.68          50
256                   145.88             92.79            164.42          50
512                   149.87             94.88            169.13          50
1024                  156.51             98.62            176.88          50
2048                  170.52            107.34            192.72          50
4096                  175.84            115.46            195.30          50
8192                  172.88            113.36            191.65          50
16384                 176.87            116.48            195.79          50
32768                 192.37            184.37            199.21          50
65536                 223.58            214.72            230.78          50
131072                279.92            271.90            286.97          50
262144                387.40            378.72            394.86          50
524288                438.56            431.25            445.91          50
1048576               538.62            529.53            546.69          50
2097152               436.75            419.54            458.24          50
4194304               617.92            591.52            675.03          50
8388608              1013.80            948.72           1084.32          50
16777216             1633.26           1564.17           1717.14          50
33554432             2200.46           2119.00           2286.28          50
67108864             4051.68           3871.56           4163.33          50
134217728            4789.86           4549.66           5097.78          50
268435456            8529.45           8037.42           9145.62          50
536870912           18398.83          17918.28          18775.78          50
1073741824          35621.98          34794.28          36263.95          50
