=== D_kernel0 sweep : N=4 ranks=32 ===

# OSU MPI-ROCM Allreduce Latency Test v7.5
# Datatype: MPI_INT.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations
4                      10.09              9.38             10.80          20
8                       9.86              9.42             10.35          20
16                      9.78              9.07             10.29          20
32                      9.61              9.30             10.05          20
64                      9.95              9.60             10.29          20
128                    11.06             10.75             11.51          20
256                    23.30             21.80             25.32          20
512                    21.79             20.29             23.56          20
1024                   22.82             20.77             26.19          20
2048                   29.34             25.26             32.02          20
4096                   41.13             39.87             42.79          20
8192                   66.24             65.05             67.39          20
16384                  70.56             69.02             72.03          20
32768                  79.95             78.47             81.80          20
65536                 101.67             99.68            104.19          20
131072                144.36            141.73            146.82          20
262144                228.72            222.79            235.88          20
524288                398.79            377.69            415.45          20
1048576               765.86            731.73            783.79          20
2097152              1549.94           1516.31           1565.67          20
4194304              3022.68           2989.97           3037.79          20
8388608              5957.13           5915.87           5972.40          20
16777216            11847.15          11809.49          11861.66          20
33554432            23559.87          23520.20          23577.26          20
67108864            48265.49          48226.50          48282.47          20
134217728           94877.37          94842.26          94894.31          20
268435456          188492.47         188450.78         188507.76          20
536870912          375709.05         375663.22         375725.47          20
1073741824         751176.48         751139.03         751189.94          20
2147483648        1503884.44        1503850.38        1503896.84          20
4294967296        3008284.66        3008242.90        3008299.27          20
