=== D_kernel0 sweep : N=16 ranks=128 ===

# OSU MPI-ROCM Allreduce Latency Test v7.5
# Datatype: MPI_INT.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations
4                      26.02             22.35             53.29          20
8                      24.28             22.55             25.77          20
16                     37.49             22.09             52.81          20
32                     23.99             22.40             25.58          20
64                     23.94             23.09             25.00          20
128                    25.23             23.03             27.30          20
256                    45.23             43.53             47.39          20
512                    43.95             42.65             45.25          20
1024                   46.50             42.21             75.39          20
2048                   52.00             47.14             56.41          20
4096                   71.31             70.07             73.42          20
8192                  102.73            100.22            105.83          20
16384                 113.45            108.36            140.70          20
32768                 127.47            124.47            129.75          20
65536                 148.57            146.09            150.53          20
131072                218.24            214.21            220.97          20
262144                276.55            266.83            281.89          20
524288                456.16            428.99            469.58          20
1048576               841.55            805.76            856.13          20
2097152              1773.44           1745.11           1789.10          20
4194304              3392.54           3360.72           3403.69          20
8388608              6715.62           6684.25           6752.63          20
16777216            16080.89          16057.43          16095.13          20
33554432            33974.48          33938.88          34006.68          20
67108864            53172.96          53148.96          53186.52          20
134217728          106272.08         106246.83         106287.57          20
268435456          211886.82         211855.35         211921.52          20
536870912          423341.54         423313.33         423355.41          20
1073741824         849099.14         849066.75         849132.99          20
2147483648        1697109.20        1697089.90        1697123.59          20
4294967296        3399492.49        3399471.33        3399507.84          20
