=== C_mpich_rccl : N=16 ranks=128 ===

# OSU MPI-ROCM Allreduce Latency Test v7.5
# Datatype: MPI_INT.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations
4                     104.39             78.63            116.58          50
8                      90.73             66.25            102.09          50
16                     77.44             53.02             88.68          50
32                     78.26             54.08             89.28          50
64                     83.44             57.13             95.45          50
128                   123.12             79.62            140.40          50
256                   125.55             81.04            143.68          50
512                   128.68             82.58            148.33          50
1024                  134.98             87.12            154.36          50
2048                  144.88             93.55            166.20          50
4096                  152.07            103.43            170.84          50
8192                  150.00            101.68            169.61          50
16384                 153.03            104.16            171.66          50
32768                 168.52            161.92            174.31          50
65536                 192.66            185.38            199.15          50
131072                238.87            231.27            246.56          50
262144                325.23            317.32            334.33          50
524288                371.24            363.90            379.87          50
1048576               465.74            458.72            473.90          50
2097152               384.72            367.62            403.83          50
4194304               519.62            500.95            538.00          50
8388608               882.16            828.59           1049.23          50
16777216              997.83            966.46           1026.04          50
33554432             1709.70           1616.05           1808.31          50
67108864             3313.81           3082.92           3407.07          50
134217728            4771.75           4542.81           5089.65          50
268435456            8817.37           8445.85           9124.39          50
536870912           18768.30          18363.81          19077.66          50
1073741824          35874.01          34965.46          36586.51          50
