=== D_blk128 sweep : N=2048 ranks=16384 ===

# OSU MPI-ROCM Allreduce Latency Test v7.5
# Datatype: MPI_INT.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations
4                      57.63             53.09            122.51          10
8                      56.73             53.11             61.40          10
16                     56.81             52.43             60.81          10
32                     56.91             51.79             61.58          10
64                     56.99             52.49             61.14          10
128                    61.57             56.30             67.63          10
256                    96.54             90.14            106.13          10
512                   101.96             96.83            111.09          10
1024                   97.76             92.01            105.38          10
2048                  107.84             97.65            117.05          10
4096                  107.46            100.73            112.88          10
8192                  165.19            157.00            176.47          10
16384                 176.14            169.11            189.42          10
32768                 343.37            306.18            369.15          10
65536                 266.81            258.52            278.72          10
131072                524.17            517.18            536.37          10
262144                520.23            510.92            532.68          10
524288                562.40            553.24            575.98          10
1048576               606.92            597.55            626.91          10
2097152               677.97            666.23            697.26          10
4194304               836.46            822.98            856.57          10
8388608              1352.89           1320.18           1396.79          10
16777216             1845.14           1824.03           1877.20          10
33554432             3133.07           3102.99           3177.39          10
67108864             5860.52           5593.45           6143.71          10
134217728           10824.03          10750.10          10934.46          10
268435456           21620.79          21546.50          21943.26          10
536870912           43287.07          43234.03          43543.74          10
1073741824          94195.65          94067.23          94448.96          10
2147483648         211342.95         211256.49         211520.58          10
4294967296         344894.11         344811.75         345045.66          10
