=== C_mpich_rccl : N=1024 ranks=8192 ===

# OSU MPI-ROCM Allreduce Latency Test v7.5
# Datatype: MPI_INT.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations
4                     177.54            122.75            192.57          50
8                     172.09            117.26            187.03          50
16                    160.59            107.40            175.45          50
32                    164.36            111.04            179.32          50
64                    181.38            120.42            197.78          50
128                   257.66            157.96            284.47          50
256                   260.41            158.26            287.48          50
512                   266.48            161.20            294.40          50
1024                  278.87            167.74            307.39          50
2048                  342.56            221.18            374.25          50
4096                  321.90            200.35            349.31          50
8192                  307.04            188.16            334.49          50
16384                 313.07            191.67            340.56          50
32768                 327.40            309.34            346.44          50
65536                 384.38            364.63            403.03          50
131072                506.88            487.40            525.53          50
262144                718.35            699.57            737.68          50
524288                796.59            775.63            820.76          50
1048576              1038.65            978.65           1075.92          50
2097152              1410.77           1330.57           1440.49          50
4194304              2610.26           2493.65           2658.49          50
8388608              3252.81           3130.94           3315.94          50
16777216             4027.01           3820.88           4140.95          50
33554432             6397.91           6155.34           6649.68          50
67108864             9396.21           9093.85           9670.93          50
134217728           14833.42          14196.70          15183.25          50
268435456           18953.28          18264.34          19298.00          50
536870912           31935.85          31164.66          32247.26          50
1073741824          43704.36          42400.84          44182.89          50
