=== A_mpich_host : N=1024 ranks=8192 ===

# OSU MPI Allreduce Latency Test v7.5
# Datatype: MPI_INT.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations
4                      76.76             68.21             85.36          50
8                      76.50             67.83             85.81          50
16                     76.51             67.85             85.61          50
32                     76.46             68.27             85.32          50
64                     77.20             68.98             86.39          50
128                    80.17             71.93             90.69          50
256                   105.48             93.98            122.80          50
512                   106.88             94.43            123.57          50
1024                  108.80             97.10            125.54          50
2048                  112.96            101.10            130.52          50
4096                  118.90            106.94            138.28          50
8192                  139.99            128.74            166.09          50
16384                 215.57            157.82            430.07          50
32768                 310.35            297.94            362.07          50
65536                 440.47            427.05            538.61          50
131072                621.08            600.52            732.15          50
262144               1823.66           1780.68           2040.46          50
524288               2768.16           2699.03           2888.99          50
1048576              3630.57           3492.78           3775.22          50
2097152              5112.69           4810.77           5361.03          50
4194304              7358.64           6868.68           7692.93          50
8388608             10425.31           9856.74          11088.04          50
16777216            14467.49          13984.34          14933.52          50
33554432            45734.18          44486.99          47430.87          50
