=== A_mpich_host : N=4096 ranks=32768 ===

# OSU MPI Allreduce Latency Test v7.5
# Datatype: MPI_INT.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations
4                      93.48             85.46            114.27          50
8                      96.33             86.15            113.90          50
16                     91.43             86.07            115.01          50
32                     95.14             84.08            114.36          50
64                     93.72             83.03            112.07          50
128                    91.25             85.63            104.93          50
256                   119.35            109.79            143.61          50
512                   124.72            113.30            146.57          50
1024                  129.18            116.27            149.54          50
2048                  130.54            119.89            152.05          50
4096                  137.42            126.03            157.93          50
8192                  159.52            149.64            185.33          50
16384                 307.35            182.08            692.23          50
32768                 444.84            345.63            668.13          50
65536                 601.91            424.56            865.40          50
131072               2935.84           2912.52           3065.75          50
262144               4390.67           4341.65           4501.82          50
524288               5531.94           5450.26           5650.49          50
1048576              6427.85           6260.50           6641.96          50
2097152              7366.70           7072.59           7654.06          50
4194304              8913.93           8459.47           9242.84          50
8388608             10437.05           9919.78          11198.81          50
16777216            13333.93          12955.15          13966.54          50
33554432            47431.88          46504.62          48807.58          50
