=== D_cray_gpuaware : N=16 ranks=128 ===

# OSU MPI-ROCM Allreduce Latency Test v7.5
# Datatype: MPI_INT.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations
4                      25.18             21.73             28.14          50
8                      24.29             23.72             24.94          50
16                     23.84             23.22             24.83          50
32                     23.93             22.72             25.16          50
64                     23.65             23.09             24.29          50
128                    25.36             23.43             27.09          50
256                    43.56             42.63             44.85          50
512                    42.50             41.48             43.46          50
1024                   44.21             42.27             47.35          50
2048                   48.49             46.97             50.64          50
4096                   69.47             68.51             70.97          50
8192                  100.01             97.57            101.83          50
16384                 110.54            108.50            113.06          50
32768                 126.45            124.00            129.33          50
65536                 147.19            145.15            150.20          50
131072                255.54            253.42            258.11          50
262144                268.69            266.12            270.95          50
524288                301.75            299.69            304.08          50
1048576               346.67            343.81            350.80          50
2097152               424.25            420.28            427.54          50
4194304               561.67            559.76            564.58          50
8388608               846.00            832.85            854.95          50
16777216             1697.54           1685.00           1708.21          50
33554432             3414.20           3400.23           3426.11          50
67108864             7003.83           6992.99           7018.46          50
134217728           14507.09          14486.43          14547.68          50
268435456           30249.36          30239.59          30262.57          50
536870912           59685.89          59626.78          59838.32          50
1073741824         115215.03         115207.29         115227.82          50
