=== C_mpich_rccl : N=64 ranks=512 ===

# OSU MPI-ROCM Allreduce Latency Test v7.5
# Datatype: MPI_INT.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations
4                     120.78             83.35            135.19          50
8                     111.33             74.56            125.72          50
16                     98.75             62.93            112.47          50
32                     99.44             63.20            113.22          50
64                    107.51             67.45            122.38          50
128                   162.00             96.84            183.20          50
256                   166.10             99.47            188.12          50
512                   171.51            102.71            194.58          50
1024                  179.20            107.25            202.94          50
2048                  197.82            119.05            223.41          50
4096                  200.45            124.03            223.53          50
8192                  199.80            124.38            222.62          50
16384                 203.06            126.51            225.17          50
32768                 220.81            210.33            230.00          50
65536                 259.13            247.15            269.14          50
131072                326.64            314.62            336.53          50
262144                455.63            442.54            466.75          50
524288                508.20            494.55            522.31          50
1048576               610.62            596.04            622.82          50
2097152               493.10            469.86            522.95          50
4194304               675.20            643.66            717.84          50
8388608              1245.54           1137.03           1359.31          50
16777216             1676.79           1619.02           1751.62          50
33554432             3041.07           2924.87           3155.14          50
67108864             6149.46           5722.45           6433.26          50
134217728            5672.43           5143.73           6017.33          50
268435456           10610.55          10329.78          11151.25          50
536870912           20002.72          19201.56          20371.69          50
1073741824          36778.51          35840.92          37375.41          50
